name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,state,url,city,id_sitio
Avila’s Taqueria & Restaurant,"Avila’s Taqueria & Restaurant, 6609 Park Ave, West New York, NJ 07093",0x89c259d54801a297:0x6b618437590b836b,,40.7907303,-74.00535169999999,['Mexican restaurant'],4.7,38,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259d54801a297:0x6b618437590b836b?authuser=-1&hl=en&gl=us,Nueva Jersey,63
Wah Yoan II,"Wah Yoan II, 5406 Park Ave, West New York, NJ 07093",0x89c2598575b27edd:0xd01c17cee386927e,,40.7822779,-74.0120867,['Chinese restaurant'],4.6,38,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2598575b27edd:0xd01c17cee386927e?authuser=-1&hl=en&gl=us,Nueva Jersey,64
Wawa,"Wawa, 8 S New York Rd, Galloway, NJ 08205",0x89c0e47ca5a64e5b:0x8d62ffb83875708,Convenience store chain known for sandwiches & coffee. Many offer fuel & are open 24/7.,39.4922566,-74.4575989,"['Convenience store', 'Breakfast restaurant', 'Cafe', 'Candy store', 'Cheesesteak restaurant', 'Coffee shop', 'Fast food restaurant', 'Hoagie restaurant', 'Sandwich shop', 'Tobacco shop']",4.3,38,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c0e47ca5a64e5b:0x8d62ffb83875708?authuser=-1&hl=en&gl=us,Nueva Jersey,65
Magic Wok,"Magic Wok, 5020 Bergenline Ave, West New York, NJ 07093",0x89c25819afe6b017:0x34c210c8a5c7bdab,Unassuming chain eatery for build-your-own Asian stir-fries and noodle dishes.,40.7831916,-74.02044529999999,"['Chinese restaurant', 'Delivery Restaurant']",4.2,38,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25819afe6b017:0x34c210c8a5c7bdab?authuser=-1&hl=en&gl=us,Nueva Jersey,66
Las Quesadillas,"Las Quesadillas, 6312 Broadway, West New York, NJ 07093",0x89c259f8070a1cd3:0x1cd3d4f563123206,,40.789612,-74.008134,['Mexican restaurant'],4.6,37,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259f8070a1cd3:0x1cd3d4f563123206?authuser=-1&hl=en&gl=us,Nueva Jersey,67
Bocado Express,"Bocado Express, 439 60th St, West New York, NJ 07093",0x89c258103705a0bf:0xc3fe6710ae32a06b,,40.788346,-74.015913,"['Dominican restaurant', 'Restaurant']",4.6,36,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258103705a0bf:0xc3fe6710ae32a06b?authuser=-1&hl=en&gl=us,Nueva Jersey,68
QuickChek,"QuickChek, 5100 John F. Kennedy Blvd W, West New York, NJ 07093",0x89c25815e64375f1:0x5ef5bb60cf35511d,"Convenience-store chain for snacks, breakfast, deli meals & more, along with gas-station service.",40.7842362,-74.0224384,"['Convenience store', 'ATM', 'Breakfast restaurant', 'Coffee shop', 'Sandwich shop']",3.3,34,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25815e64375f1:0x5ef5bb60cf35511d?authuser=-1&hl=en&gl=us,Nueva Jersey,69
Waffle & Bubble,"Waffle & Bubble, 6306 Bergenline Ave, West New York, NJ 07093",0x89c2598b69acdbff:0xde309a7e5dd55a25,,40.7919681,-74.0138092,['Asian fusion restaurant'],4.6,33,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2598b69acdbff:0xde309a7e5dd55a25?authuser=-1&hl=en&gl=us,Nueva Jersey,70
West New York Pizza,"West New York Pizza, 5404 Park Ave, West New York, NJ 07093",0x89c259546c616647:0x653743471f361975,,40.7822346,-74.0121212,"['Pizza restaurant', 'Restaurant']",4.9,28,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259546c616647:0x653743471f361975?authuser=-1&hl=en&gl=us,Nueva Jersey,71
Bobcat's Texas B.B.Q.,"Bobcat's Texas B.B.Q., 725 River Rd, Edgewater, NJ 07020",0x89c2f7f6ac3ce405:0x7c96bbcb4edd3864,,40.8183837,-73.977462,['Barbecue restaurant'],4.4,26,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f7f6ac3ce405:0x7c96bbcb4edd3864?authuser=-1&hl=en&gl=us,Nueva Jersey,72
Red Carpet Inn & Suites,"Red Carpet Inn & Suites, 37 S. New York Rd. - Rte. 9 N., Smithville, NJ 08205",0x89c0e4640b9b4bb7:0x1dd564a893eac52,,39.4882489,-74.45861599999999,"['Hotel', 'Extended stay hotel', 'Indoor lodging', 'Motel']",2.9,24,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c0e4640b9b4bb7:0x1dd564a893eac52?authuser=-1&hl=en&gl=us,Nueva Jersey,73
Pupuseria La Fonda De La Mamá Lupé,"Pupuseria La Fonda De La Mamá Lupé, 6306 Hudson Ave, West New York, NJ 07093",0x89c2580da42e8bb3:0x973ea08966c2d881,,40.7902126,-74.0098496,['Salvadoran restaurant'],4.6,18,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2580da42e8bb3:0x973ea08966c2d881?authuser=-1&hl=en&gl=us,Nueva Jersey,74
El Meneo Caribeño,"El Meneo Caribeño, 233 61st St, West New York, NJ 07093",0x89c258120fb45021:0xf8ce837dcac916d8,,40.7882931,-74.0113946,"['Dominican restaurant', 'Delivery Restaurant', 'Spanish restaurant']",4.3,18,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258120fb45021:0xf8ce837dcac916d8?authuser=-1&hl=en&gl=us,Nueva Jersey,75
New York Fried Chicken,"New York Fried Chicken, 333 Central Ave, East Orange, NJ 07018",0x89c254ace5374eb1:0x29c3b4d98bc117c3,,40.7551623,-74.2158132,['Chicken restaurant'],3.7,18,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c254ace5374eb1:0x29c3b4d98bc117c3?authuser=-1&hl=en&gl=us,Nueva Jersey,76
AJ's Cafe,"AJ's Cafe, 195 S New York Rd, Galloway, NJ 08205",0x89c0e451ca306b1b:0xb789d47325636a72,,39.4697532,-74.46204399999999,['Restaurant'],1.9,18,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c0e451ca306b1b:0xb789d47325636a72?authuser=-1&hl=en&gl=us,Nueva Jersey,77
Checkers,"Checkers, 6003 Bergenline Ave, West New York, NJ 07093",0x89c25810215a8187:0xf4ee296c36d2facc,"Chain eatery serving fast-food classics like burgers, hot dogs, french fries & shakes.",40.7892081,-74.0164767,"['Restaurant', 'American restaurant', 'Chicken restaurant', 'Fast food restaurant', 'Hamburger restaurant', 'Sandwich shop']",3.7,17,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25810215a8187:0xf4ee296c36d2facc?authuser=-1&hl=en&gl=us,Nueva Jersey,78
INORU HIBACHI,"INORU HIBACHI, 5709 Hudson Ave, West New York, NJ 07093",0x89c259c4c7152dbb:0xaf8be9ba6e7a74b8,,40.7856954,-74.0141525,['Japanese restaurant'],4.8,16,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259c4c7152dbb:0xaf8be9ba6e7a74b8?authuser=-1&hl=en&gl=us,Nueva Jersey,79
La Paz,"La Paz, 212 60th St, West New York, NJ 07093",0x89c258123067e173:0x73ea5e6659331423,,40.7868489,-74.011512,['Central American restaurant'],4.5,16,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258123067e173:0x73ea5e6659331423?authuser=-1&hl=en&gl=us,Nueva Jersey,80
Texas Fried Chicken and pizza halal,"Texas Fried Chicken and pizza halal, 542 Berlin - Cross Keys Rd, Sicklerville, NJ 08081",0x89c6d5baa2384231:0x9f091f88ed2635e5,,39.7419198,-74.9957587,['Fast food restaurant'],4.5,16,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6d5baa2384231:0x9f091f88ed2635e5?authuser=-1&hl=en&gl=us,Nueva Jersey,81
Gerardo's Tacos,"Gerardo's Tacos, 5214 Palisade Ave, West New York, NJ 07093",0x89c2598002a87b1b:0x20ac26b52053b7fe,,40.783462,-74.01738999999999,"['Dominican restaurant', 'Taco restaurant']",4.8,15,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2598002a87b1b:0x20ac26b52053b7fe?authuser=-1&hl=en&gl=us,Nueva Jersey,82
DANNY'S RESTAURANT,"DANNY'S RESTAURANT, 647 60th St, West New York, NJ 07093",0x89c25908dbefd599:0x3a81067c06a40e08,,40.7912654,-74.0216176,['Restaurant'],4.8,14,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25908dbefd599:0x3a81067c06a40e08?authuser=-1&hl=en&gl=us,Nueva Jersey,83
LA PERLA RESTAURANT,"LA PERLA RESTAURANT, 904 New York Ave, Union City, NJ 07087",0x89c257ece88860bb:0x562ba351316b8e76,,40.7575459,-74.0371516,['Mexican restaurant'],4.3,14,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c257ece88860bb:0x562ba351316b8e76?authuser=-1&hl=en&gl=us,Nueva Jersey,84
Keliza Cafe,"Keliza Cafe, 904 New York Ave, Union City, NJ 07087",0x89c2577be0d83493:0x53a45e6776601e74,,40.7575591,-74.0371682,"['Cafe', 'Latin American restaurant', 'Mexican restaurant']",4.5,13,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2577be0d83493:0x53a45e6776601e74?authuser=-1&hl=en&gl=us,Nueva Jersey,85
Yanikeke la teofania de Jehova,"Yanikeke la teofania de Jehova, 5707 Hudson Ave, West New York, NJ 07093",0x89c25950021e0293:0xbe1450f8fd4c31b9,,40.78556,-74.0139894,['Dominican restaurant'],4.8,11,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25950021e0293:0xbe1450f8fd4c31b9?authuser=-1&hl=en&gl=us,Nueva Jersey,86
No Reservations,"No Reservations, 626 S New York Rd, Galloway, NJ 08205",0x89c0e57c5bd0bdd9:0x246a2314ab30dc7f,,39.4373242,-74.4819156,['Restaurant'],4.7,8,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c0e57c5bd0bdd9:0x246a2314ab30dc7f?authuser=-1&hl=en&gl=us,Nueva Jersey,87
Roll -n- Go Sushi Restaurant,"Roll -n- Go Sushi Restaurant, 5708 Hudson Ave, West New York, NJ 07093",0x89c258116bd243a3:0xdecff82994f6992,,40.7855729,-74.0137136,"['Sushi restaurant', 'Restaurant']",4.2,8,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258116bd243a3:0xdecff82994f6992?authuser=-1&hl=en&gl=us,Nueva Jersey,88
Las Tunas Restaurante,"Las Tunas Restaurante, 6310 Broadway, West New York, NJ 07093",0x89c2580d136d5e0f:0xb4b4c9f3e3ae0d7d,,40.7896701,-74.0082963,['Mexican restaurant'],4.2,8,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2580d136d5e0f:0xb4b4c9f3e3ae0d7d?authuser=-1&hl=en&gl=us,Nueva Jersey,89
Frappe Express Bar,"Frappe Express Bar, 6308 Bergenline Ave, West New York, NJ 07093",0x89c2580ef2de2799:0x92371108e1284b8e,,40.7920628,-74.0139456,['Fast food restaurant'],4.1,8,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2580ef2de2799:0x92371108e1284b8e?authuser=-1&hl=en&gl=us,Nueva Jersey,90
El Ranchito,"El Ranchito, 5212 Palisade Ave, West New York, NJ 07093",0x89c25817682176b9:0x26d7f1d9cc9f9d82,,40.783423,-74.017422,['Dominican restaurant'],3.9,8,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25817682176b9:0x26d7f1d9cc9f9d82?authuser=-1&hl=en&gl=us,Nueva Jersey,91
Justo Tovar,"Justo Tovar, 520 60th St, West New York, NJ 07093",0x89c258101f1ab0b3:0xce702370c4ba16c8,,40.7893757,-74.0170196,['Barbecue restaurant'],5.0,6,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258101f1ab0b3:0xce702370c4ba16c8?authuser=-1&hl=en&gl=us,Nueva Jersey,92
Chen's Happy Meal,"Chen's Happy Meal, 5214 Palisade Ave, West New York, NJ 07093",0x89c25817429b2c0f:0x907f7ca2b65481f5,,40.783462,-74.01738999999999,['Chinese restaurant'],4.8,5,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25817429b2c0f:0x907f7ca2b65481f5?authuser=-1&hl=en&gl=us,Nueva Jersey,93
Mr. George's Food,"Mr. George's Food, 5701 Broadway, West New York, NJ 07093",0x89c258115d44a6f9:0x53d3f2447013851e,,40.7852471,-74.0130516,['Fast food restaurant'],4.3,3,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258115d44a6f9:0x53d3f2447013851e?authuser=-1&hl=en&gl=us,Nueva Jersey,94
The Smithville Inn,"The Smithville Inn, 1 S New York Rd, Galloway, NJ 08205",0x89c0e5416dde742b:0x3bf0e8d568524a08,,39.4953067,-74.4581652,['Restaurant'],5.0,2,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c0e5416dde742b:0x3bf0e8d568524a08?authuser=-1&hl=en&gl=us,Nueva Jersey,95
Due Gemelli,"Due Gemelli, 6023 Park Ave, West New York, NJ 07093",0x89c25812e4cbcf39:0xcccf590421f00be1,,40.7863498,-74.0088292,['Italian restaurant'],4.5,2,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25812e4cbcf39:0xcccf590421f00be1?authuser=-1&hl=en&gl=us,Nueva Jersey,96
Harp,"Harp, New York Ave, Fort Dix, NJ 08640",0x89c1422638011b99:0xf45e1caf03abd4e3,,40.0115102,-74.6268808,['Hotel'],3.0,2,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c1422638011b99:0xf45e1caf03abd4e3?authuser=-1&hl=en&gl=us,Nueva Jersey,97
Smithville,"Smithville, 1 S New York Rd, Smithville, NJ 08205",0x89c0e57237e1d3ad:0x3ff43bf886349156,,39.4937653,-74.4584296,['Restaurant'],5.0,1,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c0e57237e1d3ad:0x3ff43bf886349156?authuser=-1&hl=en&gl=us,Nueva Jersey,98
Ellis Island Cafe,"Ellis Island Cafe, Ellis Island, New York, NY 10004",0x89c251515dbd258b:0xb81f902bbb4825c3,,40.6994721,-74.03955959999999,['Restaurant'],2.1,19,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c251515dbd258b:0xb81f902bbb4825c3?authuser=-1&hl=en&gl=us,Nueva York,1
Fat Daddy's BBQ & Steakhouse,"Fat Daddy's BBQ & Steakhouse, 1018 Pennsylvania Ave, Hartshorne, OK 74547",0x87b511184b10c02f:0xfbb2c586f958f72b,,34.8445032,-95.5554295,['Restaurant'],4.8,66,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b511184b10c02f:0xfbb2c586f958f72b?authuser=-1&hl=en&gl=us,Oklahoma,1
Russo's New York Pizzeria & Italian Kitchen,"Russo's New York Pizzeria & Italian Kitchen, 775 W Tucson St, Broken Arrow, OK 74011",0x87b6897243bc919d:0x6aff7614fab17994,"Casual chain serving pizza along with soups, sandwiches & pastas.",35.9878515,-95.7988739,['Italian restaurant'],3.6,47,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b6897243bc919d:0x6aff7614fab17994?authuser=-1&hl=en&gl=us,Oklahoma,2
Diamond B Arena and Restaurant,"Diamond B Arena and Restaurant, 4553 W Texas St, Healdton, OK 73438",0x864d4c7dc6585047:0x4f8a35e67d0dc27d,,34.2295832,-97.5191098,['Restaurant'],4.8,18,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864d4c7dc6585047:0x4f8a35e67d0dc27d?authuser=-1&hl=en&gl=us,Oklahoma,3
Marios New York Style Pizzeria,"Marios New York Style Pizzeria, 1009 N Elm Pl, Broken Arrow, OK 74012",0x87b68b94691bd58b:0xdddd0a30c5487ece,,36.0615679,-95.7965444,['Pizza restaurant'],3.7,7,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b68b94691bd58b:0xdddd0a30c5487ece?authuser=-1&hl=en&gl=us,Oklahoma,4
Tacos California Martin Way 5 Truck,"Tacos California Martin Way 5 Truck, 7294 Martin Way E, Olympia, WA 98516",0x54910b3cdb883845:0x6b212c55e3d46f7f,,47.0535112,-122.7831953,"['Mexican restaurant', 'Takeout Restaurant']",4.2,28,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54910b3cdb883845:0x6b212c55e3d46f7f?authuser=-1&hl=en&gl=us,Olympia,1
Halal New York Platters,"Halal New York Platters, 22 Church St, Paterson, NJ 07505",0x89c2fc3532444d1b:0x9b531ebf92247796,,40.918014,-74.170726,"['Middle Eastern restaurant', 'Restaurant']",4.7,78,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2fc3532444d1b:0x9b531ebf92247796?authuser=-1&hl=en&gl=us,Paterson,1
Diaco Food Services,"Diaco Food Services, 110 Pennsylvania Ave, Paterson, NJ 07503",0x89c2fc26d6571617:0x6df15642057e4089,,40.9007071,-74.1541146,['Food products supplier'],3.9,8,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2fc26d6571617:0x6df15642057e4089?authuser=-1&hl=en&gl=us,Paterson,2
Texas Roadhouse,"Texas Roadhouse, 465 Wilkes Barre Township Blvd, Wilkes-Barre Township, PA 18702, United States",0x89c51af0227f67eb:0x64ff412703900cb,Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,41.23327,-75.86589,"['Steak house', 'American restaurant', 'New American restaurant']",4.4,2407,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c51af0227f67eb:0x64ff412703900cb?authuser=-1&hl=en&gl=kr,Pensilvania,1
Maria's New York Pizzeria,"Maria's New York Pizzeria, 128 N Reading Rd, Ephrata, PA 17522",0x89c61698c0b75c03:0xd19e8bf6654175c6,,40.1879838,-76.18505309999999,['Pizza restaurant'],4.6,297,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c61698c0b75c03:0xd19e8bf6654175c6?authuser=-1&hl=en&gl=us,Pensilvania,2
Frank's Pizza New York Style,"Frank's Pizza New York Style, 585 S West End Blvd #855, Quakertown, PA 18951",0x89c4225c551527cd:0x974da9506c541c25,"Compact strip-mall counter serve dispensing NYC-style pizzas, classic subs & pasta since 1971.",40.4289961,-75.34934109999999,['Pizza restaurant'],4.6,228,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c4225c551527cd:0x974da9506c541c25?authuser=-1&hl=en&gl=us,Pensilvania,3
"Slush Puppie Tri-State, Inc.","Slush Puppie Tri-State, Inc., 1534 Pennsylvania Ave, Monaca, PA 15061",0x88346560eea05f57:0xd92a2b9b1bea0e65,,40.687765,-80.27297399999999,"['Beverage distributor', 'Business to business service', 'Food products supplier', 'Wholesaler']",4.8,226,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88346560eea05f57:0xd92a2b9b1bea0e65?authuser=-1&hl=en&gl=us,Pensilvania,4
Selma's Texas Barbeque,"Selma's Texas Barbeque, 9155 University Blvd, Moon Twp, PA 15108",0x88345c52baf4c34f:0x4b1dc514b418db02,Mom-and-pop counter-serve featuring slow-smoked BBQ plates & comfort dishes in a down-home setting.,40.503068,-80.2218082,['Barbecue restaurant'],3.7,223,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88345c52baf4c34f:0x4b1dc514b418db02?authuser=-1&hl=en&gl=us,Pensilvania,5
Draft House,"Draft House, 707 Pennsylvania Ave E, Warren, PA 16365",0x89cd44f51445e11f:0x2bdcab7b9b958b0e,,41.840187,-79.134028,"['American restaurant', 'Bar']",4.5,178,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cd44f51445e11f:0x2bdcab7b9b958b0e?authuser=-1&hl=en&gl=us,Pensilvania,6
Giordano's Pizza House,"Giordano's Pizza House, 13 W Pennsylvania Ave, Pen Argyl, PA 18072",0x89c46698a1f349ad:0x8d3e5bb22c8567cf,"Known for deep-dish pizza, this casual chain serves other classic Italian food, plus beer & wine.",40.8685617,-75.2555399,"['Pizza restaurant', 'Restaurant']",4.1,175,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c46698a1f349ad:0x8d3e5bb22c8567cf?authuser=-1&hl=en&gl=us,Pensilvania,7
New Ling Ling Chinese Restaurant,"New Ling Ling Chinese Restaurant, 227 Pennsylvania Ave W, Warren, PA 16365",0x89cd44f99e1df0c9:0x2bdc3fd7ca7c587d,,41.8438688,-79.1464311,"['Chinese restaurant', 'Fast food restaurant', 'Delivery Restaurant']",4.2,168,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cd44f99e1df0c9:0x2bdc3fd7ca7c587d?authuser=-1&hl=en&gl=us,Pensilvania,8
Be Here Brewing Company,"Be Here Brewing Company, 122 Pennsylvania Ave, Avondale, PA 19311",0x89c655d664b26a55:0x7c8e5de419020dcd,,39.8252559,-75.783886,"['Brewpub', 'Beer garden', 'Restaurant']",4.7,138,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c655d664b26a55:0x7c8e5de419020dcd?authuser=-1&hl=en&gl=us,Pensilvania,9
Mia Madre Trattoria,"Mia Madre Trattoria, 649 California Ave, Avalon, PA 15202",0x8834f58a882e4c7b:0x36b2115dd637495c,,40.5011754,-80.067173,['Italian restaurant'],4.5,138,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834f58a882e4c7b:0x36b2115dd637495c?authuser=-1&hl=en&gl=us,Pensilvania,10
Domino's Pizza,"Domino's Pizza, 609 Pennsylvania Ave E, Warren, PA 16365",0x89cd44f505346229:0x19ddbeafa1878815,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,41.840827,-79.13440299999999,"['Pizza delivery', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza restaurant', 'Pizza Takeout']",3.9,128,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cd44f505346229:0x19ddbeafa1878815?authuser=-1&hl=en&gl=us,Pensilvania,11
West End Takeout,"West End Takeout, 1402 Pennsylvania Ave W, Warren, PA 16365",0x89cd45a7dc67efe1:0x6bd7726d74844497,,41.8405756,-79.16678,"['Takeout Restaurant', 'Delivery Restaurant']",4.1,116,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cd45a7dc67efe1:0x6bd7726d74844497?authuser=-1&hl=en&gl=us,Pensilvania,12
Four Star Pizza,"Four Star Pizza, 1060 Pennsylvania Ave W, Warren, PA 16365",0x89cd45073e9fd1c7:0xf82627374cd28b64,"Straightforward pizzeria chain, also offering casual eats such as chicken wings, subs & salads.",41.8430215,-79.16165269999999,['Pizza restaurant'],4.2,115,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cd45073e9fd1c7:0xf82627374cd28b64?authuser=-1&hl=en&gl=us,Pensilvania,13
The Fairport,"The Fairport, 318 New York Ave, Rochester, PA 15074",0x88346ff940e1e0a3:0x7b9300816e2fe393,,40.704027,-80.28112899999999,"['American restaurant', 'Bar']",4.1,108,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88346ff940e1e0a3:0x7b9300816e2fe393?authuser=-1&hl=en&gl=us,Pensilvania,14
Pizza Bistro,"Pizza Bistro, 1625 Pennsylvania Ave #3912, West Mifflin, PA 15122",0x8834ef6f93020b07:0xbee65c0462cc55be,"Understated parlor offering basic pizza options, plus sandwiches, hot dogs & chicken wings.",40.361845,-79.858549,"['Pizza restaurant', 'Italian restaurant', 'Delivery Restaurant']",3.4,97,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834ef6f93020b07:0xbee65c0462cc55be?authuser=-1&hl=en&gl=us,Pensilvania,15
Ming Court Buffet,"Ming Court Buffet, 1199 Texas Hwy, Honesdale, PA 18431",0x89c4b49810b05805:0xbd0808dde5f7195e,,41.5522395,-75.2254741,['Buffet restaurant'],3.4,87,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c4b49810b05805:0xbd0808dde5f7195e?authuser=-1&hl=en&gl=us,Pensilvania,16
Subway,"Subway, 1264 Pennsylvania Ave, Tyrone, PA 16686",0x89cbf585e34406a1:0x9ad0c7f7d887f161,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",40.6737641,-78.2365169,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']",4.0,78,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cbf585e34406a1:0x9ad0c7f7d887f161?authuser=-1&hl=en&gl=us,Pensilvania,17
US Fried Chicken,"US Fried Chicken, 1 S Pennsylvania Ave # C, Morrisville, PA 19067",0x89c159e0a5abbc49:0x224399b79c44c102,,40.2073032,-74.7761397,['Restaurant'],4.6,64,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c159e0a5abbc49:0x224399b79c44c102?authuser=-1&hl=en&gl=us,Pensilvania,18
Asian Green,"Pennsylvania, Kittanning, Franklin Village Mall, Asian Green邮政编码: 16201",0x883357e4d528eebb:0x9c150fac62c473b2,,40.8134851,-79.5494437,"['Chinese restaurant', 'Buffet restaurant']",3.0,63,PA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883357e4d528eebb:0x9c150fac62c473b2?authuser=-1&hl=en&gl=us,Pensilvania,19
